City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
457,Kibungo,RW,-2.1597,30.5427,63.52,99,90,1.81,overcast clouds
458,Tromso,NO,69.6496,18.957,28.42,93,75,2.3,broken clouds
459,Beira,MZ,-19.8436,34.8389,67.05,81,0,4.76,clear sky
460,Abu Dhabi,AE,24.4667,54.3667,82.42,76,0,6.91,clear sky
461,Monte Alegre,BR,-2.0078,-54.0692,75.31,95,100,3.51,moderate rain
462,Frontignan,FR,43.4485,3.754,60.94,81,78,6.04,broken clouds
463,Joensuu,FI,62.6012,29.7632,25.29,80,0,5.75,clear sky
464,Polovinnoye,RU,54.7914,65.9864,42.91,65,57,14.56,broken clouds
465,Boende,CD,-0.2167,20.8667,67.5,98,100,0.47,overcast clouds
466,Trairi,BR,-3.2778,-39.2689,76.66,90,95,5.88,overcast clouds
467,Abhar,IR,36.1468,49.218,53.73,77,84,5.93,broken clouds
468,Tukrah,LY,32.5341,20.5791,62.31,75,4,11.3,clear sky
469,Mozarlandia,BR,-14.7447,-50.5706,76.05,39,0,3.91,clear sky
470,Porto Novo,BJ,6.4965,2.6036,76.82,80,90,4.32,overcast clouds
471,Paris,FR,48.8534,2.3488,51.08,77,0,11.5,clear sky
472,Skibbereen,IE,51.55,-9.2667,48.11,84,100,3.85,overcast clouds
473,Vagur,FO,61.4732,-6.8119,45.14,80,100,12.08,overcast clouds
474,Brae,GB,60.3964,-1.353,43.41,74,65,4.45,broken clouds
475,Pavilosta,LV,56.8879,21.1859,37.31,66,32,6.08,scattered clouds
476,Copiapo,CL,-27.3667,-70.3333,53.29,62,97,0.96,overcast clouds
477,Lagos,NG,6.5833,3.75,75.52,86,69,2.53,broken clouds
478,Campina Verde,BR,-19.5356,-49.4864,76.17,39,43,3.62,scattered clouds
479,Ituporanga,BR,-27.4144,-49.6025,60.35,99,100,1.81,overcast clouds
480,Emba,KZ,48.8264,58.1442,58.28,72,94,9.37,overcast clouds
481,Maragheh,IR,37.3917,46.2398,53.87,76,20,4.61,few clouds
482,Isabela,PH,6.7085,121.9711,80.65,85,100,4.41,overcast clouds
483,Vuktyl,RU,63.8567,57.3094,28.09,89,77,5.44,broken clouds
484,Yining,CN,29.0361,114.5636,57.4,88,100,2.62,moderate rain
485,Owando,CG,-0.4819,15.8999,70.52,97,100,3.22,overcast clouds
486,Nisia Floresta,BR,-6.0911,-35.2086,79.18,83,66,6.22,light rain
487,Tucuma,BR,-0.1833,-50.05,76.68,93,99,4.81,overcast clouds
488,Dabat,ET,12.9842,37.765,59.94,24,20,1.14,few clouds
489,Sotouboua,TG,8.5667,0.9833,73.44,93,95,7.36,light rain
490,Puquio,PE,-14.7,-74.1333,52.27,77,67,1.16,broken clouds
491,Murindo,CO,6.9848,-76.7544,76.82,94,100,1.95,overcast clouds
492,Naron,ES,43.5167,-8.1528,58.01,82,13,5.17,few clouds
493,At-Bashi,KG,41.1702,75.8106,47.03,55,77,8.84,broken clouds
494,Maues,BR,-3.3836,-57.7186,74.59,98,100,2.01,moderate rain
495,Ostrovnoy,RU,68.0531,39.5131,21.6,91,90,13.8,overcast clouds
496,Maxixe,MZ,-23.8597,35.3472,67.64,82,0,4.85,clear sky
497,Bismil,TR,37.8486,40.6658,60.53,85,96,0.96,overcast clouds
498,Moyale,KE,3.5167,39.0584,66.29,83,1,5.59,light rain
499,Saint-Joseph,RE,-21.3667,55.6167,73.78,81,25,12.37,scattered clouds
500,Porto Uniao,BR,-26.2381,-51.0783,60.94,99,96,4.5,overcast clouds
501,Puri,IN,19.8,85.85,82.92,90,79,17.49,broken clouds
502,Kingston,JM,17.997,-76.7936,79.75,75,20,18.41,few clouds
503,Jaciara,BR,-15.9653,-54.9683,76.05,51,46,1.66,scattered clouds
504,Sorgun,TR,39.8101,35.186,52.21,93,51,6.31,broken clouds
505,Lesnoy,RU,57.6198,63.0784,30.06,71,4,1.28,clear sky
506,Barcelona,ES,41.3888,2.159,66.54,69,0,4.0,clear sky
507,Luanda,AO,-8.8368,13.2343,76.28,91,100,5.91,light rain
508,Mormugao,IN,15.4,73.8,83.46,84,20,5.75,few clouds
509,Moroto,UG,2.5345,34.6666,65.64,83,48,1.54,scattered clouds
510,Burgeo,CA,47.6167,-57.6152,41.11,91,100,10.45,overcast clouds
511,Lasa,IT,46.6166,10.7002,49.37,93,100,1.66,overcast clouds
512,Outjo,NA,-20.1167,16.15,65.17,54,69,2.8,broken clouds
513,Damaturu,NG,11.747,11.9608,88.16,32,98,3.67,overcast clouds
514,Roanoke Rapids,US,36.4615,-77.6542,56.86,93,100,0.0,overcast clouds
515,Petersburg,US,37.2279,-77.4019,63.01,53,8,0.74,clear sky
516,San Luis,AR,-33.295,-66.3356,49.86,51,0,5.64,clear sky
517,Rubizhne,UA,49.0123,38.3797,49.82,59,100,10.74,overcast clouds
518,Mossendjo,CG,-2.9506,12.7261,69.39,99,99,1.48,moderate rain
519,Tazovskiy,RU,67.4667,78.7,13.91,89,7,13.13,clear sky
520,Road Town,VG,18.4167,-64.6167,78.89,73,75,12.66,broken clouds
521,Tanda,IN,26.55,82.65,84.04,22,20,7.56,few clouds
522,Xai-Xai,MZ,-25.0519,33.6442,64.27,80,0,9.19,clear sky
523,Belyy,RU,55.8402,32.9419,28.08,77,37,4.21,scattered clouds
524,Umm Lajj,SA,25.0213,37.2685,83.8,34,0,4.27,clear sky
525,Salinopolis,BR,-0.6136,-47.3561,78.8,88,91,9.89,overcast clouds
526,Walvis Bay,NA,-22.9575,14.5053,59.95,72,0,4.61,clear sky
527,Lakselv,NO,70.0513,24.9718,28.22,69,20,18.41,few clouds
528,Strazske,SK,48.8735,21.8367,49.26,91,4,5.73,clear sky
529,Douentza,ML,14.9951,-2.9517,85.12,12,87,3.44,overcast clouds
530,Luxeuil-Les-Bains,FR,47.8171,6.365,49.62,87,0,0.0,clear sky
531,Pryazha,RU,61.6926,33.6216,29.43,94,76,3.09,broken clouds
532,Dolores,AR,-36.3132,-57.6792,45.25,64,8,2.21,clear sky
533,Kastamonu,TR,41.5,33.6667,48.79,92,75,1.66,broken clouds
534,Kangaatsiaq,GL,68.3065,-53.4641,18.57,77,96,25.3,overcast clouds
535,Saint-Georges,GD,12.0564,-61.7485,82.08,83,40,16.11,scattered clouds
536,Kalinagar,IN,28.6167,80.1,79.16,25,1,5.19,clear sky
537,Bonthe,SL,7.5264,-12.505,81.5,76,85,5.1,overcast clouds
538,Kattivakkam,IN,13.2167,80.3167,84.29,90,32,11.97,scattered clouds
539,Pitea,SE,65.3172,21.4794,32.09,75,99,8.48,overcast clouds
540,Bodmin,GB,50.4715,-4.7243,49.51,87,100,2.3,overcast clouds
541,Karasburg,NA,-28.0167,18.75,51.12,51,0,6.33,clear sky
542,Monte Aprazivel,BR,-20.7725,-49.7142,81.25,49,3,6.67,clear sky
543,Zitsa,GR,39.6943,20.6372,57.16,67,87,1.14,overcast clouds
544,Mattru,SL,7.6244,-11.8332,76.21,85,54,1.88,broken clouds
545,Pipri,IN,19.8,75.5333,82.98,44,40,0.0,scattered clouds
546,Bonfim,BR,3.0833,-59.95,81.05,70,61,3.33,broken clouds
547,Bad Hersfeld,DE,50.8667,9.7,50.61,96,100,4.76,overcast clouds
548,Sumbawanga,TZ,-7.9667,31.6167,55.83,92,69,3.0,broken clouds
549,Kaabong,UG,3.4836,34.1492,63.61,86,95,7.29,light rain
550,Kolo,PL,52.2002,18.6387,43.59,67,13,0.67,few clouds
551,Lodwar,KE,3.1191,35.5973,82.83,55,84,12.17,broken clouds
552,Bergen,NO,60.392,5.328,43.88,81,100,8.05,overcast clouds
553,Bayan,CN,46.0833,127.4,49.5,42,74,10.31,broken clouds
554,Gravdal,NO,68.1214,13.5031,35.58,67,77,24.16,broken clouds
555,Khanpur,PK,28.6453,70.6567,88.68,14,3,9.04,clear sky
556,Eha Amufu,NG,6.6592,7.7596,74.88,80,96,3.65,overcast clouds
557,Ubatuba,BR,-23.4339,-45.0711,73.78,92,86,2.73,light rain
558,Itarema,BR,-2.9248,-39.9167,76.93,87,98,8.39,overcast clouds
559,San Cristobal,VE,7.7669,-72.225,73.58,95,85,3.87,overcast clouds
560,Nizhnevartovsk,RU,60.9344,76.5531,32.02,80,100,4.47,overcast clouds
561,Inhambane,MZ,-23.865,35.3833,69.21,79,0,5.44,clear sky
562,Sergeyevka,KZ,53.88,67.4158,50.23,66,8,9.26,clear sky
563,Kichmengskiy Gorodok,RU,59.9816,45.7854,30.67,74,39,6.38,scattered clouds
564,Reftinskiy,RU,57.0901,61.6769,29.41,67,2,4.54,clear sky
565,Shelbyville,US,35.4834,-86.4603,74.12,64,0,4.61,clear sky
566,Saint-Felicien,CA,48.6501,-72.4491,45.28,33,75,9.22,broken clouds
567,Kristiansund,NO,63.1115,7.732,41.65,75,100,9.22,overcast clouds
568,Maceio,BR,-9.6658,-35.7353,76.44,83,75,4.61,broken clouds
569,Bojnurd,IR,37.4747,57.329,57.15,82,0,4.61,clear sky
570,State College,US,40.7934,-77.86,57.38,15,0,4.61,clear sky
571,Coihueco,CL,-36.6167,-71.8333,52.54,58,80,8.05,broken clouds
572,Shahpura,IN,27.3833,75.9667,81.81,23,18,9.04,few clouds
573,Sucha Beskidzka,PL,49.7419,19.5943,45.21,65,30,2.62,scattered clouds
574,Mantua,IT,45.1667,10.7833,56.44,73,63,1.99,broken clouds
575,Kamien Pomorski,PL,53.9685,14.7726,44.96,61,55,4.79,broken clouds
576,Jequitinhonha,BR,-16.4339,-41.0033,68.68,88,41,1.03,scattered clouds
577,Nizhniy Odes,RU,63.6445,54.856,27.61,93,97,1.7,snow
578,Gasa,PS,31.5,34.4667,80.89,25,50,9.57,scattered clouds
579,Dwarka,IN,22.2394,68.9678,83.34,82,0,12.24,clear sky
580,Shipunovo,RU,52.1582,82.2173,55.78,48,100,5.5,overcast clouds
581,Gibara,CU,21.1097,-76.1317,78.12,65,66,14.25,broken clouds
582,Malmesbury,ZA,-33.4608,18.7271,55.78,86,68,0.67,broken clouds
583,De Aar,ZA,-30.6497,24.0123,51.67,48,0,4.81,clear sky
584,Sosua,DO,19.7667,-70.5167,78.78,78,40,6.91,scattered clouds
585,Namanyere,TZ,-7.5167,31.05,59.43,92,42,4.34,scattered clouds
586,Karsun,RU,54.1994,46.9827,34.81,99,99,5.26,light snow
587,Manoel Urbano,BR,-8.8389,-69.2597,79.25,72,100,2.28,overcast clouds
588,Oktyabrskoye,RU,43.0645,44.7417,53.74,100,73,4.47,fog
589,Botevgrad,BG,42.9,23.7833,52.54,89,81,2.35,broken clouds
590,Altagracia De Orituco,VE,9.8601,-66.3814,78.96,74,76,2.17,broken clouds
591,Dmitrovsk-Orlovskiy,RU,52.505,35.1464,37.8,68,44,3.83,scattered clouds
592,Gyomaendrod,HU,46.9333,20.8333,48.24,85,3,7.7,clear sky
593,Wenchi,GH,7.7392,-2.1046,77.11,69,56,4.03,broken clouds
594,Mechanicsville,US,37.6088,-77.3733,62.24,48,0,0.0,clear sky
595,Sakakah,SA,29.9697,40.2064,71.17,44,30,7.85,scattered clouds
596,Thalassery,IN,11.75,75.5333,81.9,86,94,4.16,overcast clouds
597,Sinjar,IQ,36.3209,41.8754,63.32,70,1,5.79,clear sky
598,Mehran,IR,33.1222,46.1646,74.01,48,49,5.66,scattered clouds
599,Acari,PE,-15.4311,-74.6158,71.24,76,83,2.98,broken clouds
600,Bandundu,CD,-3.3167,17.3667,71.33,98,100,4.25,overcast clouds
601,Balad,IQ,34.0164,44.1453,72.77,49,2,5.44,clear sky
602,Arrecife,ES,28.963,-13.5477,64.38,82,20,16.11,few clouds
603,Tupiza,BO,-21.45,-65.7167,59.83,56,81,6.49,broken clouds
604,Elverum,NO,60.8819,11.5623,36.59,68,70,2.35,broken clouds
605,Caconda,AO,-13.7333,15.0667,58.19,75,13,5.23,few clouds
606,The Valley,AI,18.217,-63.0578,78.66,82,99,16.75,overcast clouds
607,Santa Rosa,PH,14.3122,121.1114,88.09,73,100,9.46,overcast clouds
608,Machilipatnam,IN,16.1667,81.1333,82.53,86,59,9.8,broken clouds
609,Savannah Bight,HN,16.45,-85.85,81.81,78,3,24.38,clear sky
610,Opuwo,NA,-18.0607,13.84,71.92,44,71,4.47,broken clouds
611,San Ramon,US,37.7799,-121.978,76.5,40,0,14.97,clear sky
612,Nyrob,RU,60.733,56.7202,21.74,96,46,4.5,scattered clouds
613,Mailsi,PK,29.8003,72.1758,87.03,12,1,5.08,clear sky
614,Noyabrsk,RU,63.1994,75.4507,14.86,97,81,1.72,broken clouds
615,Svetlogorsk,BY,52.6333,29.7333,40.8,76,64,3.89,broken clouds
616,Kasane,BW,-17.8167,25.15,57.88,62,0,4.81,clear sky
617,Esil,KZ,51.9556,66.4042,57.24,46,5,4.36,clear sky
618,Natal,BR,-5.795,-35.2094,79.02,83,20,6.91,light rain
619,Mulchen,CL,-37.7167,-72.2333,46.0,74,72,5.3,broken clouds
620,Itaituba,BR,-4.2761,-55.9836,72.3,96,100,1.63,moderate rain
621,Puerto Maldonado,PE,-12.6,-69.1833,73.74,93,88,4.09,overcast clouds
622,Shubarkuduk,KZ,49.1447,56.4872,55.71,60,94,12.71,overcast clouds
623,Valdivia,CL,-39.8142,-73.2459,37.49,90,31,2.42,scattered clouds
624,Bantry,IE,51.6833,-9.45,47.79,85,100,2.46,overcast clouds
625,Reconquista,AR,-29.15,-59.65,56.62,62,51,9.57,broken clouds
626,Aykino,RU,62.2248,49.9922,28.69,80,85,6.8,overcast clouds
627,Kamyshin,RU,50.0983,45.416,47.37,67,60,4.41,broken clouds
628,Andenes,NO,69.3143,16.1194,33.78,64,100,11.5,overcast clouds
629,Boone,US,39.0334,-92.3335,67.8,70,100,12.68,overcast clouds
630,Springbok,ZA,-29.6643,17.8865,44.42,79,1,4.0,clear sky
631,Solbjerg,DK,56.0427,10.0863,40.69,84,42,1.01,scattered clouds
632,Fjerritslev,DK,57.0813,9.2664,38.93,77,19,1.52,few clouds
633,Segezha,RU,63.7415,34.3222,21.83,87,41,6.78,scattered clouds
634,Obigarm,TJ,38.7173,69.7088,55.8,76,14,6.64,few clouds
635,Vallenar,CL,-28.5708,-70.7581,59.85,70,35,3.13,scattered clouds
636,Mercedes,AR,-34.6515,-59.4307,46.85,47,0,5.1,clear sky
637,Tutoia,BR,-2.7619,-42.2744,77.72,87,96,6.85,overcast clouds
638,Urengoy,RU,65.9667,78.3667,7.72,89,22,7.92,few clouds
639,Kalmunai,LK,7.4167,81.8167,79.05,79,83,4.03,broken clouds
640,Bosobolo,CD,4.1833,19.9,70.34,82,92,2.55,overcast clouds
641,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,70.65,99,100,3.42,overcast clouds
642,La Rioja,ES,42.25,-2.5,46.18,90,100,4.59,overcast clouds
643,Puerto Leguizamo,CO,-0.1934,-74.7819,70.93,99,100,1.14,overcast clouds
644,Taywarah,AF,33.35,64.4167,51.94,47,3,4.61,clear sky
645,Bengkulu,ID,-3.8004,102.2655,76.28,88,50,4.07,scattered clouds
646,Pauini,BR,-7.7136,-66.9764,75.9,87,100,3.33,overcast clouds
647,Tabas,IR,33.5959,56.9244,80.78,24,90,5.12,overcast clouds
648,Kiknur,RU,57.3034,47.2011,31.77,94,49,6.17,scattered clouds
649,Libreville,GA,0.3925,9.4537,75.22,94,20,5.75,few clouds
650,Kaka,TM,37.3482,59.6143,74.79,32,31,7.74,scattered clouds
651,Neuquen,AR,-38.9516,-68.0591,51.69,54,0,0.0,clear sky
652,Aku,NG,6.7081,7.3167,73.47,82,88,3.13,overcast clouds
653,Vostochnyy,RU,55.8167,37.8667,36.7,82,72,7.11,broken clouds
654,Rutul,RU,41.5357,47.4239,51.39,92,100,3.22,overcast clouds
655,Alexander City,US,32.944,-85.9539,73.49,60,0,0.0,clear sky
656,Itiuba,BR,-10.6917,-39.8536,69.98,87,93,6.51,overcast clouds
657,Muzhi,RU,65.3667,64.6667,24.24,84,68,12.68,broken clouds
658,Alberton,CA,46.8168,-64.0654,37.53,97,100,21.77,overcast clouds
659,Khalkhal,IR,37.6189,48.5258,51.03,78,91,2.04,overcast clouds
660,Udayagiri,IN,20.1333,84.3833,76.75,37,49,2.73,scattered clouds
661,Bad Wurzach,DE,47.9,9.9,49.66,82,100,1.92,overcast clouds
662,Sinnar,SD,13.5691,33.5672,87.93,11,7,7.18,clear sky
663,Finnsnes,NO,69.2296,17.9811,29.01,94,85,2.39,overcast clouds
664,Mariestad,SE,58.7097,13.8237,36.5,72,84,4.63,broken clouds
665,Ongandjera,NA,-17.8833,15.0667,73.99,39,59,8.23,broken clouds
666,Gotha,DE,50.9482,10.7019,50.18,82,0,2.3,clear sky
667,Presidente Olegario,BR,-18.4178,-46.4181,66.38,57,7,2.64,clear sky
668,Pangody,RU,65.85,74.4859,12.58,90,10,10.22,clear sky
669,Semey,KZ,50.4111,80.2275,46.62,57,0,8.95,clear sky
670,Kozhva,RU,65.1073,57.0459,24.01,88,98,5.68,overcast clouds
671,Jhunjhunun,IN,28.1307,75.4014,82.0,22,3,9.84,clear sky
672,Cesme,TR,38.3228,26.3064,61.14,74,100,10.31,overcast clouds
673,Jumla,NP,29.2747,82.1838,50.52,67,15,4.43,few clouds
674,Wajir,KE,1.7471,40.0573,78.8,75,21,9.8,few clouds
675,Aktau,KZ,43.65,51.2,59.58,81,82,6.31,broken clouds
676,Sheltozero,RU,61.3667,35.3667,25.92,85,59,5.77,broken clouds
677,Llanes,ES,43.4198,-4.7549,57.13,85,97,0.94,overcast clouds
678,Bloemfontein,ZA,-29.1211,26.214,45.88,100,0,2.3,fog
679,Scarborough,GB,54.2797,-0.4044,42.66,86,6,1.01,clear sky
680,Porecatu,BR,-22.7558,-51.3792,71.83,82,16,12.12,few clouds
681,Harrisonburg,US,38.4496,-78.8689,59.38,52,0,0.0,clear sky
682,La Palma,US,33.8464,-118.0467,82.96,53,0,10.36,clear sky
683,Sajanan,TN,37.0573,9.2426,47.32,73,76,1.28,broken clouds
684,Solenzo,BF,12.1833,-4.0833,90.61,33,100,7.72,overcast clouds
685,Dawlatabad,AF,36.4141,64.9053,73.71,31,24,3.29,few clouds
686,Vranov,CZ,48.8947,15.8127,49.87,71,23,4.12,few clouds
